3824 3824 PA2314F 0 1 10396000.0 0.34 39.4 29.49 8.29 8.65 1835.0 4.66 0.073 4.33 10.66 7.19 4.160690206342377 44.94031016237289 0.009757522163686819 0.02933924759295769
3825 3825 PA2315F 0 1 9706870.0 0.35 20.5 31.86 10.74 7.1 1676.0 2.89 0.083 4.57 17.68 7.54 4.988238812053216 41.991865587392 0.005900905274547691 0.029572114790997545
3826 3826 EA2477 1 0 10204800.0 0.27 24.6 27.93 5.75 6.68 1966.0 3.39 0.073 6.38 9.95 11.74 1.2897783254790025 45.64154675752212 0.000916340362234041 0.0921606335360915
3827 3827 PA2316F 0 1 10402200.0 0.34 31.1 29.43 12.4 6.9 1742.0 5.09 0.073 4.47 19.05 7.66 4.522672662962713 42.58349119365255 0.007032196817078257 0.03020096111646853
3828 3828 PA2317F 0 1 9752170.0 0.38 23.1 30.57 9.47 7.62 1861.0 4.45 0.079 4.49 11.13 7.2 3.8425664963907717 41.231045092400045 0.017383211985605364 0.02958807842200622
3829 3829 PA2318F 0 1 10130400.0 0.3 21.1 25.27 10.15 7.14 1834.0 5.27 0.071 4.39 17.96 7.49 4.314186657101187 41.36497453325675 0.006741269625257701 0.03132443691487424
3830 3830 EA2483 1 0 10457800.0 0.26 13.0 28.03 6.11 6.46 1774.0 3.27 0.071 6.56 10.73 11.38 1.0379374477420285 40.60851970460452 0.0006793292957358062 0.10252932435167797
3831 3831 PA2319F 0 1 10555300.0 0.34 35.5 30.36 10.71 3.55 1788.0 3.32 0.069 4.54 18.81 7.38 4.874217725414212 40.66230264232494 0.0076621365464758125 0.03226964025962968
3832 3832 PA2320F 0 1 10280300.0 0.3 20.7 27.82 11.91 6.23 1737.0 4.56 0.07 6.94 19.86 7.8 4.764405067463795 34.325429561302066 -0.0030574333124495385 0.031215820951620114
3833 3833 EA2245 1 0 10326900.0 0.24 13.9 27.84 6.42 6.59 1662.0 3.8 0.072 7.37 9.57 11.4 1.1255411839609042 44.18924045664258 0.000199221483701513 0.09641333415545524
3834 3834 PA2321F 0 1 10146700.0 0.35 16.9 29.26 8.49 7.5 1736.0 3.45 0.073 4.58 17.1 7.56 5.349320246578896 41.797293946253134 0.006395675305904068 0.029918895020480347
3835 3835 PA2322F 0 1 10110300.0 0.29 57.7 32.35 9.83 6.59 1730.0 5.62 0.072 6.85 18.97 8.38 5.021111749815849 38.035188166006805 0.005977754433639348 0.02825359087670222
3836 3836 PA2323F 0 1 9879610.0 0.31 23.9 28.92 8.73 6.99 1756.0 3.19 0.072 5.08 17.35 7.83 4.047636248729285 38.36761483367732 0.011331738979229703 0.030265177103457972
3837 3837 EA2479 1 0 10091600.0 0.35 15.5 27.09 5.48 6.58 1926.0 3.23 0.078 6.64 10.0 11.58 1.3433310006244956 39.89244715568726 -0.0009528327512299313 0.10090168274568204
3838 3838 PA2324F 0 1 11126900.0 0.33 19.3 27.89 10.66 8.33 1745.0 4.38 0.071 4.55 16.87 7.59 3.9670883884226797 44.34331200208329 0.008552087760390714 0.031275238692693205
3839 3839 PA2325F 0 1 10229000.0 0.29 37.7 30.18 9.87 6.55 1698.0 4.49 0.075 6.96 18.36 8.02 5.183310505537863 38.462968396980266 0.0017402121558785432 0.027326270206533214
3840 3840 EA2480 1 0 10088000.0 0.26 22.0 27.32 6.19 6.52 1815.0 3.41 0.08 6.58 10.53 11.43 0.5968987204659153 36.830909182620594 0.00036152984225191174 0.10008308630478924
3841 3841 PA2326F 0 1 10817000.0 0.3 12.8 29.9 9.53 7.73 1704.0 4.47 0.067 4.68 17.31 7.32 5.216994708361573 42.091242213430434 0.009607908389298245 0.030753383538918568
3842 3842 PA2327F 0 1 9835350.0 0.35 49.8 30.55 9.75 7.52 1730.0 3.99 0.076 3.85 17.41 7.53 4.827469321696313 36.03091307027079 0.001731317060720175 0.029587689797161146
3843 3843 PA2328F 0 1 10389800.0 0.31 23.4 31.79 9.26 7.7 1695.0 3.67 0.072 6.87 17.78 7.45 4.848289089104683 39.783601557460315 0.00272575582973659 0.031041789933107793
3844 3844 EA2482 1 0 10552700.0 0.23 25.9 30.16 6.07 6.4 1658.0 4.2 0.081 7.17 10.96 12.49 1.4028361618139402 40.63495706240062 -0.00033753279616671316 0.10161668284466877
3845 3845 PA2329F 0 1 11040700.0 0.27 15.5 25.63 17.14 10.52 1764.0 4.37 0.071 4.43 10.6 7.05 4.596366568953519 37.90682498531752 0.007670724867739214 0.03165083794109523
3846 3846 PA2330F 0 1 10906700.0 0.32 26.0 28.43 12.23 7.55 1725.0 3.64 0.07 4.69 17.39 7.69 5.312562950931581 36.77938865663111 0.00889767701481469 0.030255931640010423
3847 3847 EA2484 1 0 9749570.0 0.29 14.5 26.54 6.83 6.45 1644.0 3.75 0.084 7.5 9.14 11.45 0.9769389925197371 42.51121987638471 0.0021253657881455863 0.10532413714129539
3848 3848 PA2331F 0 1 10493500.0 0.33 29.0 27.54 8.26 7.41 1691.0 2.74 0.068 6.63 15.76 7.69 5.3881607653658286 36.75864344459399 0.009492396380146966 0.031513903838721595
3849 3849 PA2332F 0 1 10317800.0 0.39 12.8 25.64 9.25 3.67 1701.0 3.44 0.074 4.55 12.14 7.31 4.59407677055574 38.40224373234931 0.0060097135902382436 0.03128405272545215
3850 3850 PA2333F 0 1 10325600.0 0.32 26.3 32.06 11.88 6.99 1750.0 3.8 0.072 4.63 17.92 7.65 5.932286382403694 37.43177020539738 0.0055489401582868155 0.0327745331702031
3851 3851 EA2278 1 0 10084600.0 0.29 13.4 29.28 5.83 6.38 1814.0 4.06 0.078 7.55 10.45 11.8 0.10712627470493317 38.212533303928204 0.0001483036787923167 0.10200369225250892
3852 3852 PA2334F 0 1 10686100.0 0.33 16.3 27.68 8.63 7.95 1736.0 3.62 0.069 4.4 17.97 7.67 4.425252250735971 41.313401420153674 0.006154496445578929 0.029304170226193405
3853 3853 PA2335F 0 1 10177100.0 0.35 57.3 30.17 11.56 7.88 1710.0 3.59 0.071 4.49 17.44 7.38 5.575467621367073 41.48472535241395 0.007339059235558345 0.03281769126181776
3854 3854 EA2282 1 0 9758190.0 0.28 21.8 27.63 7.08 6.1 2004.0 3.39 0.095 5.63 10.59 11.45 0.720294765184323 43.80684931731969 0.0008667188521303948 0.102460080627352
3855 3855 PA2336F 0 1 10333100.0 0.3 23.5 28.27 8.81 7.37 1807.0 3.1 0.072 4.65 17.71 7.6 4.954747266274841 35.06319003893023 0.0060605534918140615 0.03125856493692845
3856 3856 PA2337F 0 1 10376700.0 0.34 38.3 27.03 9.62 7.67 1762.0 3.39 0.075 4.3 17.08 7.33 5.26950585734485 40.901259357834235 0.007327301994664594 0.029411372688481284
3857 3857 PA1706-543 0 0 11109400.0 0.32 24.9 29.25 10.17 8.09 1802.0 5.18 0.067 1.42 23.18 9.73 4.495662349070758 43.104011562430905 0.008987409708267021 0.028286495892796665
3858 3858 EA2099 1 0 10083900.0 0.26 16.1 30.37 6.14 6.67 1716.0 4.09 0.083 6.86 10.42 11.5 1.2996095681314301 38.53293199086915 0.0010610814422701222 0.09871487337623877
3859 3859 PA1704-422 0 0 10096600.0 0.34 20.1 28.99 8.99 6.0 1697.0 3.68 0.073 2.26 19.69 8.63 4.8767668574147764 38.53926112916303 0.004833268901504368 0.02976770991274695
3860 3860 PA2338F 0 1 10132500.0 0.32 18.0 27.55 9.13 7.23 1686.0 3.46 0.077 7.26 15.34 7.55 5.4760866158468 38.82811273667787 0.004232132639076128 0.029798740069116664
3861 3861 PA1709-1699 0 0 10292500.0 0.32 26.9 29.28 8.56 7.38 1754.0 4.39 0.074 4.6 18.09 8.03 5.0454057026946195 43.16965260268063 0.007752392702078857 0.028616185205384854
3862 3862 EA2465 1 0 10119500.0 0.28 11.2 26.12 6.74 6.14 1509.0 5.39 0.072 7.57 10.41 11.99 0.8391774313977441 43.22722769980692 -0.0008110798989062817 0.10345209606767355
3863 3863 PA2339F 0 1 9981890.0 0.31 28.8 30.75 8.79 6.49 1679.0 4.98 0.073 7.23 31.25 8.49 5.139369674164939 39.45593508457665 0.007716834436444177 0.029947243597368535
3864 3864 PA2340F 0 1 10740100.0 0.31 43.6 31.24 9.43 7.14 1691.0 4.53 0.069 7.03 17.21 7.71 5.761946559319755 37.912369336349585 0.006339726637490093 0.02997947108186781
3865 3865 EA2279 1 0 10599200.0 0.26 31.9 28.47 5.39 6.45 1552.0 3.16 0.068 7.43 9.64 12.0 0.646053198356004 38.588205581280974 0.001031347412214223 0.09981948783993722
3866 3866 PA2341F 0 1 10135800.0 0.32 16.4 30.91 9.59 7.73 1873.0 3.45 0.072 4.65 17.56 7.75 5.4797281078079845 43.16634999722615 -0.00046781612846986693 0.03236187010235153
3867 3867 PA1711-1733 0 0 10053200.0 0.34 33.9 27.13 14.05 6.88 1797.0 3.04 0.073 4.44 19.27 8.18 5.219534856588316 36.91937005420418 0.0048303219714186125 0.03179972337023355
3868 3868 PA2342F 0 1 10199700.0 0.33 42.3 32.56 10.13 8.05 1714.0 4.29 0.071 4.63 10.89 7.38 4.664806000120821 40.55209586318053 0.006140196279481843 0.029588528008993056
3869 3869 EA2468 1 0 10391600.0 0.26 13.5 26.5 6.28 6.26 1722.0 3.99 0.076 6.72 10.32 12.19 1.0172859234612408 34.8795011223061 -0.00030256433573353674 0.10115923106297851
3870 3870 PA2343F 0 1 10739200.0 0.33 19.2 32.52 9.22 10.9 1730.0 4.74 0.067 4.91 17.25 7.8 4.804551256611339 38.881293006245045 0.0033635919554770776 0.030749712044605984
3871 3871 PA2344F 0 1 10553500.0 0.33 17.6 32.84 10.02 7.87 1813.0 5.27 0.067 4.5 17.08 7.53 5.456475149066342 40.556816874859855 0.0129338827361061 0.030106185046944036
3872 3872 EA2105 1 0 10480100.0 0.29 14.4 28.62 5.99 6.81 1867.0 3.24 0.07 6.65 10.02 11.17 1.3417715051473957 40.58816462153941 0.0007130091093500573 0.09968385804832797
3873 3873 PA2345F 0 1 10197800.0 0.31 13.6 32.61 10.83 7.59 1745.0 3.82 0.073 4.49 11.85 7.7 4.152107550713606 41.1377862798901 0.00176631375523284 0.03063789181817022
3874 3874 PA2346F 0 1 10476500.0 0.37 17.8 26.89 9.92 7.54 1706.0 5.44 0.07 4.59 17.68 8.07 5.166200895107074 38.268936320150274 0.004289636571662428 0.030902852822176596
3875 3875 PA2347F 0 1 10383000.0 0.37 36.4 31.0 9.03 7.46 1706.0 3.01 0.075 4.55 17.7 7.68 5.220850734022547 45.700457486874555 0.006457005166430099 0.029668517635350007
3876 3876 EA2466 1 0 10220500.0 0.29 13.8 26.75 6.35 6.39 1638.0 3.46 0.076 6.99 10.04 11.61 1.1419337045865858 36.70789003322273 0.0010262958498081514 0.09976121265999974
3877 3877 PA2348F 0 1 10463500.0 0.3 25.1 33.81 9.28 7.74 1728.0 5.34 0.071 4.65 16.51 7.54 5.214564481516941 36.04716985905729 0.009488109192391857 0.0293730472478331
3878 3878 PA2349F 0 1 11261600.0 0.32 25.5 29.11 10.01 7.49 1747.0 4.04 0.065 6.94 19.52 7.73 5.15275086789372 34.78785825760225 0.010508967333283145 0.029053394545685195
3879 3879 EA1158 1 0 10414200.0 0.25 21.9 30.48 5.54 6.59 1825.0 3.75 0.08 7.29 10.19 11.58 1.323832410169373 34.830642289071264 0.0004673415889296044 0.10603063606254157
3880 3880 PA1704-425 0 0 10327000.0 0.32 15.9 31.48 8.98 5.35 1878.0 5.35 0.071 1.5 25.74 11.3 5.208913611993528 41.90034256003611 0.004005388718005269 0.02796067948959934
3881 3881 PA2350F 0 1 11404600.0 0.28 44.1 31.37 10.31 9.37 1731.0 4.59 0.065 4.51 10.74 6.87 4.286237997737332 38.321353117202236 0.01200388988428749 0.02964841332563704
3882 3882 PA1801-1382 0 0 10324900.0 0.3 22.4 27.2 9.66 7.49 1808.0 6.23 0.072 4.62 18.41 7.69 4.920031722931875 40.09498813567683 0.003917147323860549 0.03138178123839647
3883 3883 EA0957 1 0 9914190.0 0.28 17.4 28.52 6.16 6.83 1755.0 3.45 0.087 6.85 10.26 11.28 1.435120188717351 38.881369427595004 0.0008736578526098188 0.09564561943523586
3884 3884 PA2351F 0 1 11024600.0 0.31 34.3 25.64 8.44 8.5 1718.0 3.34 0.065 4.48 15.44 7.85 5.3847962492237915 42.66123534175428 0.008695600204136346 0.028920297114806884
3885 3885 PA1712-1155C 0 0 10176300.0 0.3 10.3 29.97 8.95 7.55 1748.0 4.1 0.079 4.83 18.04 7.61 4.502794840840311 45.43442589782025 0.006222423363135555 0.02981953865569085
3886 3886 EA1139 1 0 9704570.0 0.29 28.2 26.84 6.19 6.54 1787.0 3.76 0.083 6.97 9.48 11.16 0.028952046297490597 41.763061602581864 0.0007321576227366382 0.099500201882755
3887 3887 PA2352F 0 1 10251400.0 0.31 21.2 29.22 7.93 6.39 1779.0 3.18 0.073 6.99 18.12 7.62 4.805799827259652 42.01337940131267 0.008562058787560091 0.03078494433942251
3888 3888 PA2353F 0 1 10411500.0 0.32 13.6 27.94 8.5 7.6 1720.0 5.78 0.07 4.61 17.56 7.62 5.716283879688522 45.277814858804376 0.0030351436966564505 0.028633509950167217
3889 3889 PA1708-1321 0 0 10401800.0 0.31 16.0 27.52 7.86 8.58 1864.0 4.87 0.075 4.59 11.76 7.22 4.921060483627983 42.86501001154382 0.005490177008663278 0.027863014445174486
3890 3890 EA1971 1 0 10782100.0 0.27 26.2 30.22 6.64 6.96 2243.0 4.51 0.074 6.31 10.13 11.29 1.4123930830749927 40.80226617449283 -0.0006072642864938508 0.10079925002813277
3891 3891 PA2354F 0 1 10217600.0 0.36 26.5 30.32 9.71 8.7 1736.0 3.15 0.071 4.55 10.59 7.34 5.423840998231591 33.6089159236267 0.006817148374719545 0.031125270443054454
3892 3892 PA1708-1455 0 0 10492900.0 0.33 18.6 29.59 10.39 8.33 1764.0 2.92 0.074 4.51 17.41 7.34 5.364953451536434 43.008702962798445 0.003597894880594685 0.031243575437692923
3893 3893 EA1137 1 0 10074400.0 0.28 26.4 30.41 6.5 6.97 2322.0 3.41 0.079 5.98 9.42 11.26 1.0080246310781296 39.157558069261356 0.00011833688705228267 0.10675837924612447
3894 3894 PA1712-1105 0 0 10578500.0 0.3 37.0 26.97 9.86 7.91 1753.0 4.36 0.073 3.84 16.34 7.71 5.299028884818613 43.83726800734177 6.35778281207729e-05 0.031143251423905068
3895 3895 PA2355F 0 1 9881020.0 0.36 26.4 29.15 10.19 10.0 1764.0 2.78 0.08 4.51 16.67 7.49 4.960779538758834 34.341771753802895 0.011444141546729951 0.028631409026915206
3896 3896 PA2356F 0 1 10862000.0 0.27 16.7 31.73 10.05 7.58 1804.0 4.95 0.07 4.58 18.31 8.01 5.528486782261433 43.2602664979212 0.0033998465965547307 0.02999603244727703
3897 3897 EA2227 1 0 10426300.0 0.26 16.6 27.81 6.34 6.33 1882.0 3.31 0.075 6.78 10.1 12.17 1.2111522127020253 37.94819974145441 0.0004118835250100799 0.09651898219361799
3898 3898 PA1708-1329 0 0 10673400.0 0.32 56.4 27.05 11.08 8.25 1751.0 3.72 0.077 4.64 10.05 7.12 5.13218894956666 43.70168464576153 0.012581389312943937 0.03204482989516928
3899 3899 PA2357F 0 1 9894050.0 0.38 32.0 34.86 10.33 6.86 1714.0 4.19 0.075 4.7 18.14 7.96 5.3504761439334745 40.7555193408349 0.007289186057320556 0.02961906947661191
3900 3900 EA1984 1 0 9801170.0 0.26 18.6 29.14 6.83 6.25 1876.0 4.09 0.096 6.71 10.35 11.42 1.087032069715792 42.1009412375213 -0.0001953622905708467 0.09549789585918189
3901 3901 PA1710-1535 0 0 9864080.0 0.3 23.6 27.96 8.43 7.47 1741.0 4.98 0.072 4.43 16.92 7.62 5.432490587201185 38.76741162092611 0.002860902424287478 0.031114768749207225
3902 3902 PA2358F 0 1 10346900.0 0.35 16.1 31.74 9.42 7.03 1775.0 3.88 0.072 4.59 18.2 8.01 5.08909405282254 40.987771837305715 0.007843790193509627 0.02989836495873742
3903 3903 PA2359F 0 1 9662280.0 0.32 48.0 32.68 8.96 7.18 1770.0 4.03 0.092 5.22 17.21 7.86 5.357174174100985 37.75819548658667 0.008681734604256423 0.02853394150956416
3904 3904 EA2247 1 0 10076100.0 0.29 22.0 28.25 6.09 6.86 2024.0 2.95 0.079 6.17 9.96 11.32 1.0911988893883589 39.55050208719201 0.00036143519464461576 0.10468755953013897
3905 3905 PA1709-1541 0 0 10800000.0 0.29 22.1 27.19 10.14 8.92 1826.0 3.53 0.068 4.5 8.99 7.31 5.252108339742003 40.188916408509016 0.005864312877246051 0.02820330753154121
3906 3906 PA2360F 0 1 10326800.0 0.37 55.3 33.92 9.31 7.47 1668.0 2.82 0.082 7.03 17.4 8.03 4.861701993454874 42.82526754580243 0.007892194538574248 0.031063656262302286
3907 3907 EA2291 1 0 10545700.0 0.26 16.0 26.29 6.12 6.76 1932.0 4.44 0.071 7.09 9.6 11.52 0.9283760018243984 38.46155626857305 0.0012229733747602903 0.0970413915268111
3908 3908 PA2361F 0 1 10875600.0 0.32 31.6 30.52 7.74 3.79 1747.0 4.46 0.068 6.34 17.94 7.78 4.7618799227446775 42.56982748632812 0.0027107411877717816 0.029651366042671726
3909 3909 PA2362F 0 1 9765360.0 0.29 44.7 28.83 10.25 7.43 1731.0 4.0 0.075 4.52 17.46 7.68 5.388323938050854 45.53754955161177 0.014134973855453509 0.029162294470781613
3910 3910 PA2363F 0 1 10642400.0 0.34 23.1 31.01 8.33 7.24 1724.0 2.83 0.07 7.06 18.78 7.44 4.998544176775494 40.397384228778776 0.006426606882736087 0.0308765706543345
3911 3911 EA2230 1 0 10520400.0 0.28 11.4 26.66 6.99 6.9 2178.0 5.25 0.068 6.1 10.03 11.71 1.0682696076032585 39.649973981782956 0.0003690241924021393 0.10070254923030734
3912 3912 PA2364F 0 1 10673000.0 0.3 48.5 27.69 9.58 11.73 1669.0 5.82 0.067 4.48 11.06 7.09 5.366861962171258 39.080529080890116 0.0018878564002458003 0.029354686678620054
3913 3913 PA2365F 0 1 10208200.0 0.32 32.8 31.49 9.31 7.12 1729.0 3.96 0.075 4.5 17.18 7.72 5.786345646378268 41.6084984836448 0.00019469970376230755 0.029358027018682148
3914 3914 EA2003 1 0 9970880.0 0.24 16.5 29.44 5.68 5.65 1830.0 3.33 0.077 6.81 9.78 11.51 0.9419144763611258 45.01609140359238 0.0002547597568977248 0.09726703946088847
3915 3915 PA2366F 0 1 10277000.0 0.29 21.8 28.79 9.82 8.56 1777.0 5.81 0.072 4.5 11.31 7.22 5.0415990710596645 39.493658759519455 0.009037789163036866 0.028525042645954644
3916 3916 PA2367F 0 1 10937800.0 0.31 15.6 29.33 8.51 8.91 1712.0 3.98 0.073 4.74 11.86 7.36 5.2612465139426146 45.43377565422592 0.008776711188762372 0.02957694188179448
3917 3917 PA2368F 0 1 10376000.0 0.31 50.4 28.33 9.9 7.95 1749.0 3.87 0.069 4.29 15.72 7.76 5.037495712609971 39.693397702986374 0.005472712421097929 0.030091132188211314
3918 3918 EA2625 1 0 10552300.0 0.27 16.0 28.63 6.1 6.68 1879.0 6.05 0.071 7.03 10.34 11.69 1.0729050669992175 44.48122321963496 0.00028541295997714506 0.10288695713454382
3919 3919 PA2369F 0 1 10241600.0 0.39 53.4 31.54 9.34 7.76 1683.0 3.92 0.073 4.5 17.69 7.39 5.093124325106801 40.80864007608699 0.005161911115445119 0.029705517758137893
3920 3920 PA2370F 0 1 10827800.0 0.31 24.9 27.39 11.25 7.33 1735.0 5.12 0.07 4.9 18.57 8.11 5.257893858435084 41.86271451818874 0.004136032778102575 0.026998469026483497
3921 3921 EA2605 1 0 10125800.0 0.25 19.6 28.46 5.7 6.33 1712.0 4.14 0.074 6.86 11.09 12.11 1.5511757237457293 48.149828135311076 -0.0002126714247677905 0.10165497569518646
3922 3922 PA2371F 0 1 9946530.0 0.3 35.6 32.82 10.53 7.36 1732.0 3.19 0.074 4.74 17.97 7.66 6.271729207382687 40.31780073011172 0.004705705408242784 0.030176430686144156
3923 3923 PA2372F 0 1 10380600.0 0.34 34.7 30.98 8.84 6.85 1690.0 3.32 0.072 6.99 16.46 8.03 4.490802632324453 42.093096589731054 0.003769479995841003 0.03249585827553981
3924 3924 PA2373F 0 1 10714000.0 0.35 19.6 30.83 9.29 7.22 1708.0 3.85 0.071 4.53 20.01 7.68 5.828740875688999 33.94478144395944 -0.0003262540666852153 0.029939476448111235
3925 3925 EA2392 1 0 10081900.0 0.24 11.9 26.01 5.64 6.4 1675.0 3.28 0.079 7.61 10.37 11.87 1.2390088116667215 38.41234582188353 -0.00014407890040390883 0.10169678376428784
3926 3926 PA2374F 0 1 10372800.0 0.29 54.0 31.89 8.98 6.97 1720.0 5.49 0.072 7.13 19.76 7.83 5.538691473424349 38.64273779384419 0.006861823458505566 0.029750031517585738
3927 3927 PA2375F 0 1 10218000.0 0.36 43.1 28.35 11.49 7.06 1803.0 3.28 0.08 0.65 14.94 7.55 5.804614244861402 44.15682834251166 0.002252256299834698 0.031899974917061626
3928 3928 EA2385 1 0 10156200.0 0.27 18.4 29.89 6.04 6.43 2069.0 3.41 0.072 6.71 10.13 11.42 1.1806072346046386 35.48374818280526 -0.0006295265152584762 0.10126894899772526
3929 3929 PA1710-1498 0 0 10304200.0 0.31 29.9 27.83 8.29 7.36 1749.0 2.68 0.074 4.58 18.39 7.67 5.712697626778573 38.903814925257116 0.005625706164306915 0.03164498831145465
3930 3930 PA2376F 0 1 10538400.0 0.35 35.2 30.07 9.83 8.31 1855.0 4.4 0.07 4.46 17.52 7.59 5.6906161815582665 41.257344874098074 0.007992065321809589 0.028209385906811803
3931 3931 PA2377F 0 1 10228800.0 0.34 51.8 29.09 9.51 7.29 1713.0 3.97 0.074 4.41 18.49 8.06 5.167524340200504 43.96978485652432 0.004143301543686539 0.03312274483460275
3932 3932 EA2397 1 0 10546400.0 0.31 14.1 26.96 5.72 6.62 1974.0 3.74 0.069 6.46 10.1 11.17 1.5533071143173234 38.00554306928111 0.0005396054075855672 0.09616183085885757
3933 3933 PA2378F 0 1 10772800.0 0.32 49.9 27.21 10.32 7.11 1858.0 2.83 0.067 6.76 16.61 7.71 4.548474857017904 40.180487587265674 0.005548791895733277 0.030788419986376537
3934 3934 PA1704-726 0 0 10058200.0 0.3 21.2 27.38 8.33 7.2 1712.0 4.92 0.076 4.44 17.54 7.53 5.186750102315992 46.656573003532316 0.009346944357022824 0.03275574090400357
3935 3935 PA2379F 0 1 10836800.0 0.31 26.8 34.27 9.76 7.35 1726.0 5.5 0.069 4.75 17.67 7.61 4.675568877862318 36.95889719973864 0.007717516786651685 0.029125574786020823
3936 3936 EA2394 1 0 9845590.0 0.25 12.9 26.17 6.15 6.25 1860.0 4.93 0.079 6.51 10.13 11.38 1.3765863207641449 40.42988640550524 0.0002636227667931326 0.09875222161284916
3937 3937 PA2380F 0 1 10368900.0 0.36 19.7 28.09 9.87 7.15 1684.0 3.96 0.071 7.18 16.94 7.7 5.768163864873256 43.667849343519656 0.004641513048676462 0.030411484387649856
3938 3938 PA2381F 0 1 10461600.0 0.3 32.5 26.71 10.6 7.55 1698.0 3.68 0.072 4.45 17.94 7.9 4.910875606761136 41.26534580516443 0.009261624360037968 0.02901881469293347
3939 3939 EA2393 1 0 10787300.0 0.32 15.5 29.24 5.68 6.68 1916.0 3.71 0.072 6.51 10.47 11.56 0.8768098223425851 40.62686580578554 -0.000598604469979182 0.10274973292781614
3940 3940 PA1708-1713 0 0 10323400.0 0.32 43.4 29.93 9.05 7.34 1785.0 4.39 0.074 3.66 18.13 8.0 4.988976697460507 39.40198798973263 0.001913444034243002 0.028449530454352497
3941 3941 PA2382F 0 1 10209700.0 0.31 15.1 29.72 9.62 7.87 1685.0 4.44 0.075 4.49 11.67 7.79 5.821638335673963 38.93736037971266 0.00782201258403513 0.03049033273928494
3942 3942 PA2383F 0 1 9754740.0 0.34 17.7 34.17 9.79 6.86 1714.0 3.62 0.077 4.63 17.73 7.8 5.067140781139667 41.61158268950135 0.00732423553019762 0.030456934089805977
3943 3943 EA2384 1 0 9943970.0 0.25 19.5 25.43 6.8 6.59 2006.0 4.15 0.081 6.27 10.38 11.56 1.1658260436669392 41.00186918251403 -0.0015842013134110475 0.09917586862993512
3944 3944 PA2384F 0 1 10600000.0 0.3 29.2 27.93 9.52 8.14 1657.0 3.81 0.069 1.78 17.16 7.67 5.853572467380777 38.65201777421315 0.008638443031616073 0.03074162602890283
3945 3945 PA2385F 0 1 10580200.0 0.38 25.8 30.06 11.91 7.0 1698.0 4.07 0.071 7.15 17.73 7.89 5.218602539037308 40.104128753472395 0.009498751558333978 0.028403667918406424
3946 3946 EA2396 1 0 9865070.0 0.27 23.2 30.84 6.72 6.76 2086.0 3.54 0.088 5.86 9.84 11.43 1.2926113072727485 47.272640763203114 0.001013647720672488 0.09927245212346315
3947 3947 PA2386F 0 1 10274600.0 0.35 22.0 29.23 9.85 4.41 1716.0 2.85 0.073 4.48 17.59 7.68 5.441445632569267 36.468191670179365 -0.0017038214861275578 0.029657091361004858
3948 3948 PA2387F 0 1 9658370.0 0.33 32.7 30.84 10.83 7.09 1706.0 4.53 0.079 4.39 18.24 7.81 5.908662898913038 42.934226801781065 0.0076193792276550085 0.03256903205539067
3949 3949 PA2388F 0 1 9702320.0 0.34 13.8 28.26 10.05 6.62 1698.0 3.63 0.078 7.25 16.0 7.89 5.2611643763230065 36.436915829924864 0.006263843339992113 0.02787794760290495
3950 3950 EA2390 1 0 10032400.0 0.26 17.4 28.76 5.84 6.52 1869.0 3.73 0.082 6.75 10.58 12.48 0.07856683842837811 38.887963108380646 -0.00048598742885515094 0.10150637199001467
3951 3951 PA2389F 0 1 11149200.0 0.35 23.5 27.36 9.97 7.33 1647.0 3.11 0.068 6.94 16.33 8.19 5.093613977700032 40.07018502517735 0.005689285048573364 0.03155352159915492
3952 3952 PA2390F 0 1 10578300.0 0.34 50.0 29.36 9.77 7.82 1752.0 4.74 0.074 4.8 14.94 7.53 4.448304039073337 37.74383958994717 0.009315566291496196 0.030975386718278246
3953 3953 EA2380 1 0 10436500.0 0.25 15.7 26.22 7.17 6.18 1669.0 5.87 0.088 7.2 10.37 11.81 0.84828684264794 40.97542537471279 -0.0005260392463300377 0.10409585778787733
3954 3954 PA2391F 0 1 10232600.0 0.35 20.1 26.97 11.48 7.01 1741.0 3.32 0.071 4.77 18.5 8.2 5.552442559258534 40.082993944266576 0.004125850874652107 0.030078317508101464
3955 3955 PA2392F 0 1 10908300.0 0.32 48.3 27.62 9.38 8.3 1645.0 4.46 0.071 4.57 16.82 7.49 4.970460503346743 39.36129142690297 0.006486349638220982 0.032518383492948486
3956 3956 PA1708-1437 0 0 10387400.0 0.32 33.9 28.08 8.84 7.37 1811.0 3.79 0.072 4.37 18.52 7.91 5.122672540365397 38.43928907467141 0.012683150112209843 0.029401519695762542
3957 3957 EA2378 1 0 10033900.0 0.32 39.6 27.94 6.88 6.73 2179.0 3.48 0.08 6.61 9.79 11.46 1.2733090366294901 36.50184572961926 -0.0009722864918410777 0.09976766694892461
3958 3958 PA2393F 0 1 10471200.0 0.28 14.8 30.7 8.68 6.95 1746.0 4.61 0.071 4.61 18.95 8.05 5.013226688400997 41.1816508033704 0.005630313130150553 0.028583282815082732
3959 3959 PA2394F 0 1 10996200.0 0.38 30.5 32.2 8.59 9.38 1699.0 2.94 0.068 4.6 10.76 7.27 5.85899819472068 38.29085235300495 0.00683356777136214 0.03144387445495221
3960 3960 EA2376 1 0 10227900.0 0.32 24.0 29.66 5.93 6.94 2073.0 2.73 0.069 6.34 9.37 11.19 1.3504407172563877 43.515316334197294 -0.0014911720815277314 0.09619211054494997
